"sku","attribute_set","product_type","product_websites","name","description"
103110,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928712571 Dimmer Dreh-/Druckknopf 60-400W","Drehdimmer mit Regulierknopf und Rahmen Integro Flow braun, matt - 230 V~, 50 Hz - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen - Glüh- und HV-Halogenlampen 60 ... 400 W - NV-Leistungszusätze Eb/REG max. 10 Keine Montage mit Berker Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103111,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928712575 Dimmer Dreh-/Druckknopf 60-400W","Drehdimmer mit Regulierknopf und Rahmen Integro Flow anthrazit, matt - 230 V~, 50 Hz - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen - Glüh- und HV-Halogenlampen 60 ... 400 W - NV-Leistungszusätze Eb/REG max. 10 Keine Montage mit Berker Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103112,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928712577 Dimmer Dreh-/Druckknopf 60-400W","Drehdimmer mit Regulierknopf und Rahmen Integro Flow grau, glänzend - 230 V~, 50 Hz - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen - Glüh- und HV-Halogenlampen 60 ... 400 W - NV-Leistungszusätze Eb/REG max. 10 Keine Montage mit Berker Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103113,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928712579 Dimmer Dreh-/Druckknopf 60-400W","Drehdimmer mit Regulierknopf und Rahmen Integro Flow polarweiß, glänzend - 230 V~, 50 Hz - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen - Glüh- und HV-Halogenlampen 60 ... 400 W - NV-Leistungszusätze Eb/REG max. 10 Keine Montage mit Berker Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103114,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762501 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC Integro Flow/Pure braun, matt - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 10 ... 60 W Ruhestrom 3 mA Achsmaß Durchmesser 4 mm Einbautiefe 33 mm Keine Montage mit Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103115,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762505 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC Integro Flow/Pure anthrazit, matt - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 10 ... 60 W Ruhestrom 3 mA Achsmaß Durchmesser 4 mm Einbautiefe 33 mm Keine Montage mit Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103116,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762507 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC Integro Flow/Pure grau, glänzend - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 10 ... 60 W Ruhestrom 3 mA Achsmaß Durchmesser 4 mm Einbautiefe 33 mm Keine Montage mit Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103117,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762509 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC Integro Flow/Pure polarweiß, glänzend - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 10 ... 60 W Ruhestrom 3 mA Achsmaß Durchmesser 4 mm Einbautiefe 33 mm Keine Montage mit Integro Berührungsschutzdosen, Aufbau-Gehäusen und Befestigungsklemmring möglich."
103118,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762518 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC, Berker Integro chrom, glänzend - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 1"
103119,"Wohnraumschalter_Bedienelemente","simple","base","Berker 928762528 Dimmer Dreh-/Druckknopf 10-60W","Drehdimmer mit Regulierknopf 12 V DC, Berker Integro chrom, matt - mit Softrastung - mit Druck-Ausschalter - mit Impuls-Breitensteuerung - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen 12 V Glüh- und Halogenlampen 10 -"
103128,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936522501 Ausschalter 2p ohne Beleuchtung braun","Wippschalter Integro Flow/Pure braun, matt - mit Aufdruck 0 - mit Schraubklemmen - 16 AX, 250 V~ Zum Schalten z.B. von 16 A Steckdosen. Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103129,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936522505 Ausschalter 2p ohne Beleuchtung anthrazit","Wippschalter Integro Flow/Pure anthrazit, matt - mit Aufdruck 0 - mit Schraubklemmen - 16 AX, 250 V~ Zum Schalten z.B. von 16 A Steckdosen. Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103130,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936522507 Ausschalter 2p ohne Beleuchtung grau","Wippschalter Integro Flow/Pure grau, glänzend - mit Aufdruck 0 - mit Schraubklemmen - 16 AX, 250 V~ Zum Schalten z.B. von 16 A Steckdosen. Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103131,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936522509 Ausschalter 2p ohne Beleuchtung","Wippschalter Integro Flow/Pure polarweiß, glänzend - mit Aufdruck 0 - mit Schraubklemmen - 16 AX, 250 V~ Zum Schalten z.B. von 16 A Steckdosen. Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103132,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936522528 Ausschalter 2p ohne Beleuchtung Chrom","Wippschalter Berker B.Mobil chrom, matt - mit Aufdruck 0 - mit Schraubklemmen - 16 AX - 250 V~ - Zum Schalten z.B. von 16 A Steckdosen."
103133,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552501 Serienschalter ohne Beleuchtung braun","Wippenschalter Integro Flow/Pure braun, matt - Serien - mit Schraubklemmen - 16 AX, 250 V~"
103134,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552505 Serienschalter ohne Beleuchtung anthrazit","Wippenschalter Integro Flow/Pure anthrazit, matt - Serien - mit Schraubklemmen - 16 AX, 250 V~"
103135,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552507 Serienschalter ohne Beleuchtung grau","Wippenschalter Integro Flow/Pure grau, glänzend - Serien - mit Schraubklemmen - 16 AX, 250 V~"
103136,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552509 Serienschalter ohne Beleuchtung","Wippenschalter Integro Flow/Pure polarweiß, glänzend, Serien, mit Schraubklemmen, 16 AX, 250 V~"
103137,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552518 Serienschalter ohne Beleuchtung Chrom","Wippenschalter Berker B.Mobil chrom, hochglänzend - mit Schraubklemmen - 16 AX - 250 V~"
103138,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936552528 Serienschalter ohne Beleuchtung Chrom","Wippenschalter Berker B.Mobil chrom, matt - mit Schraubklemmen - 16 AX - 250 V~"
103139,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562501 Wechselschalter ohne Beleuchtung braun","Wippschalter Integro Flow/Pure braun, matt - Aus/Wechsel - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103140,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562505 Wechselschalter ohne Beleuchtung anthrazit","Wippschalter Integro Flow/Pure anthrazit, matt - Aus/Wechsel - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103141,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562507 Wechselschalter ohne Beleuchtung grau","Wippschalter Integro Flow/Pure grau, glänzend - Aus/Wechsel - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103142,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562509 Wechselschalter ohne Beleuchtung polarweiß","Wippschalter Integro Flow/Pure polarweiß, glänzend - Aus/Wechsel - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103143,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562518 Wechselschalter ohne Beleuchtung Chrom","Wippschalter Berker B.Mobil chrom, hochglänzend - mit Schraubklemmen - 16 AX - 250 V~"
103144,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936562528 Wechselschalter ohne Beleuchtung Chrom","Wippschalter Berker B.Mobil chrom, matt - mit Schraubklemmen - 16 AX - 250 V~"
103145,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936572501 Kreuzschalter ohne Beleuchtung braun","Wippschalter Integro Flow/Pure braun, matt - Kreuz - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103146,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936572505 Kreuzschalter ohne Beleuchtung anthrazit","Wippschalter Integro Flow/Pure anthrazit, matt - Kreuz - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103147,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936572507 Kreuzschalter ohne Beleuchtung grau","Wippschalter Integro Flow/Pure grau, glänzend, Kreuz, mit Schraubklemmen, 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103148,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936572509 Kreuzschalter ohne Beleuchtung","Wippschalter Integro Flow/Pure polarweiß, glänzend - Kreuz - mit Schraubklemmen - 16 AX, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103149,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712501 Wipptaster braun 1S","Wipptaster Integro Flow/Pure braun, matt - Schlieser - mit Schraubklemmen - 10 A, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103150,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712505 Wipptaster anthrazit 1S","Wipptaster Integro Flow/Pure anthrazit, matt - Schlieser - mit Schraubklemmen - 10 A, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103151,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712507 Wipptaster grau 1S","Wipptaster Integro Flow/Pure grau, glänzend - Schlieser - mit Schraubklemmen - 10 A, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103152,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712509 Wipptaster weiß 1S","Wipptaster Integro Flow/Pure polarweiß, glänzend - Schlieser - mit Schraubklemmen - 10 A, 250 V~ Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103153,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712518 Wipptaster chrom 1S","Wipptaster Berker B.Mobil chrom, hochglänzend - mit Schraubklemmen - 10 A - 250 V~ - Glimmlampenstrom  - Flachsteckergröße"
103154,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936712528 Wipptaster chrom 1S","Wipptaster Berker B.Mobil chrom, matt - mit Schraubklemmen - 10 A - 250 V~ - Glimmlampenstrom  - Flachsteckergröße"
103155,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752501 Wipptaster braun 2S","Wippentaster Integro Flow/Pure braun, matt - 2 Schließer - gemeinsame Eingangsklemme - mit Schraubklemmen - 10 A, 250 V~"
103156,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752505 Wipptaster anthrazit 2S","Wippentaster Integro Flow/Pure antrazit, matt - 2 Schließer - gemeinsame Eingangsklemme - mit Schraubklemmen - 10 A, 250 V~"
103157,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752507 Wipptaster grau 2S","Wippentaster Integro Flow/Pure grau, glänzend - 2 Schließer - gemeinsame Eingangsklemme - mit Schraubklemmen - 10 A, 250 V~"
103158,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752508 Wipptaster chrom 2S","Wippentaster Berker Integro chrom, matt - 2 Schließer - gemeinsame Eingangsklemme - mit Schraubklemmen - 10 A, 250 V~  Geeignet für alle Berker Integro Berührungsschutzdosen Ø 45 mm und Ø 49 mm."
103159,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752509 Wipptaster weiß 2S","Wippentaster Integro Flow/Pure polarweiß, glänzend - 2 Schließer - gemeinsame Eingangsklemme - mit Schraubklemmen - 10 A, 250 V~"
103160,"Wohnraumschalter_Bedienelemente","simple","base","Berker 936752518 Wipptaster chrom 2S","Wippentaster 2 Schließer, gemeinsame Eingangsklemme Berker Integro chrom, glänzend 10 A, 250 V~ - mit Schraubklemmen Geeignet für alle Berker Integro Berührungsschutzdosen Ø 45 mm und Ø 49 mm."
103170,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937522501 Ausschalter 2p Kontrollschalter braun","Kontroll-Wippschalter mit roter Linse Integro Flow/Pure braun, matt - 16 AX, 250 V~ - 2-polig Aus - mit Aufdruck 0 - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - Glimmlampenstrom 0,9 mA Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103171,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937522505 Ausschalter 2p Kontrollschalter anthrazit","Kontroll-Wippschalter mit roter Linse Integro Flow/Pure anthrazit, matt - 16 AX, 250 V~ - 2-polig Aus - mit Aufdruck 0 - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - Glimmlampenstrom 0,9 mA Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103172,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937522507 Ausschalter 2p Kontrollschalter grau","Kontroll-Wippschalter mit roter Linse Integro Flow/Pure grau, glänzend - 16 AX, 250 V~ - 2-polig Aus - mit Aufdruck 0 - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - Glimmlampenstrom 0,9 mA Geeignet für alle Berker Integro Berührungsschutzdosen Durchmesser 45 mm und Durchmesser 49 mm. Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103173,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937522509 Ausschalter 2p Kontrollschalter","Kontroll-Wippschalter mit roter Linse Integro Flow/Pure polarweiß, glänzend - 16 AX, 250 V~ - 2-polig Aus - mit Aufdruck 0 - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - Glimmlampenstrom 0,9 mA Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103174,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937522568 Ausschalter 2p Kontrollschalter","Kontroll-Wippschalter mit roter Linse 2-polig Aus Integro Flow/Pure polarweiß, glänzend, 16 AX, 250 V~, 2-polig Aus, mit Aufdruck 0, mit integrierter Glimmlampe, für Beleuchtung und Kontrollschaltung, mit Schraubklemmen Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Aufdruck IP44"
103175,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937722501 Wipptaster braun 1S","Wipptaster mit Beleuchtung und roter Linse Integro Flow/Pure braun, matt - Schließer - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - 10 A, 250 V~ - Glimmlampenstrom 0,9 mA Bei Einsatz mehrerer beleuchteter Wipptaster kann der Lampenstrom zur Fehlfunktion des Relais/Stromstoßschalters führen. Abhilfe: Neutralleiter mitführen oder der Spule einen Kondensator 230 V, 1 µF pro 10 mA Glimmlampenstrom parallelschalten."
103176,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937722505 Wipptaster anthrazit 1S","Wipptaster mit Beleuchtung und roter Linse Integro Flow/Pure anthrazit, matt - Schließer - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - 10 A, 250 V~ - Glimmlampenstrom 0,9 mA Bei Einsatz mehrerer beleuchteter Wipptaster kann der Lampenstrom zur Fehlfunktion des Relais/Stromstoßschalters führen. Abhilfe: Neutralleiter mitführen oder der Spule einen Kondensator 230 V, 1 µF pro 10 mA Glimmlampenstrom parallelschalten."
103177,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937722507 Wipptaster grau 1S","Wipptaster mit Beleuchtung und roter Linse Integro Flow/Pure grau, glänzend - Schließer - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - 10 A, 250 V~ - Glimmlampenstrom 0,9 mA Bei Einsatz mehrerer beleuchteter Wipptaster kann der Lampenstrom zur Fehlfunktion des Relais/Stromstoßschalters führen. Abhilfe: Neutralleiter mitführen oder der Spule einen Kondensator 230 V, 1 µF pro 10 mA Glimmlampenstrom parallelschalten."
103178,"Wohnraumschalter_Bedienelemente","simple","base","Berker 937722509 Wipptaster weiß 1S","Wipptaster mit Beleuchtung und roter Linse Integro Flow/Pure polarweiß, glänzend - Schließer - mit integrierter Glimmlampe - für Beleuchtung und Kontrollschaltung - mit Schraubklemmen - 10 A, 250 V~ - Glimmlampenstrom 0,9 mA Bei Einsatz mehrerer beleuchteter Wipptaster kann der Lampenstrom zur Fehlfunktion des Relais/Stromstoßschalters führen. Abhilfe: Neutralleiter mitführen oder der Spule einen Kondensator 230 V, 1 µF pro 10 mA Glimmlampenstrom parallelschalten."
103179,"Wohnraumschalter_Bedienelemente","simple","base","Berker 941852501 Steckdose 1f braun","Steckdose SCHUKO Integro Einsätze braun, matt - mit Schraubklemmen - 16 A, 250 V~ Verbindungsklemmen VDE 0620-1 Bauart DIN 49440 Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Klappdeckel und Aufdruck IP44."
103180,"Wohnraumschalter_Bedienelemente","simple","base","Berker 941852502 Steckdose 1f polarweiß","Steckdose SCHUKO Integro Einsätze polarweis, matt - mit Schraubklemmen - 16 A, 250 V~ Verbindungsklemmen VDE 0620-1 Bauart DIN 49440 Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Klappdeckel und Aufdruck IP44."
103181,"Wohnraumschalter_Bedienelemente","simple","base","Berker 941852505 Steckdose 1f anthrazit","Steckdose SCHUKO Integro Einsätze anthrazit, matt - mit Schraubklemmen - 16 A, 250 V~ Verbindungsklemmen VDE 0620-1 Bauart DIN 49440 Schutzart IP44 nur gewährleistet bei Installation mit Dichtung und Rahmen mit Klappdeckel und Aufdruck IP44."
